eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr2-11962807-11964502	chr2	11962807	11964502	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-32037987-32040375	chr17	32037987	32040375	3SEP_LR_25_3	FLED	Other
chr17-15556202-15557517	chr17	15556202	15557517	3SEP_LR_25_3	FLED	Other
chr1-16908337-16912132	chr1	16908337	16912132	3SEP_LR_25_3	FLED	Other
chr16-19658331-19660188	chr16	19658331	19660188	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-94598210-94598580	chr16	94598210	94598580	3SEP_LR_25_3	FLED	Other
chr19-32910005-32912033	chr19	32910005	32912033	3SEP_LR_25_3	FLED	Other
chr13-73624117-73624895	chr13	73624117	73624895	3SEP_LR_25_3	FLED	Inverted-Repeat
chr6-124325217-124327077	chr6	124325217	124327077	3SEP_LR_25_3	FLED	Other
chr13-44100400-44102900	chr13	44100400	44102900	3SEP_LR_25_3	FLED	Other
chr20-59477128-59478162	chr20	59477128	59478162	3SEP_LR_25_3	FLED	Other
chr3-192828604-192832303	chr3	192828604	192832303	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-56946093-56946737	chr19	56946093	56946737	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-19362157-19364450	chr12	19362157	19364450	3SEP_LR_25_3	FLED	Other
chr18-24899503-24900455	chr18	24899503	24900455	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-8746011-8747084	chr18	8746011	8747084	3SEP_LR_25_3	FLED	Direct-Repeat
chr6-151240563-151243244	chr6	151240563	151243244	3SEP_LR_25_3	FLED	Other
chr15-94125505-94126527	chr15	94125505	94126527	3SEP_LR_25_3	FLED	Other
chr2-219224179-219227319	chr2	219224179	219227319	3SEP_LR_25_3	FLED	Other
chr17-83115679-83117683	chr17	83115679	83117683	3SEP_LR_25_3	FLED	Other
chr1-205203977-205207317	chr1	205203977	205207317	3SEP_LR_25_3	FLED	Other
chr1-179165644-179166389	chr1	179165644	179166389	3SEP_LR_25_3	FLED	Both
chr1-7800920-7801891	chr1	7800920	7801891	3SEP_LR_25_3	FLED	Other
chr2-75275884-75276990	chr2	75275884	75276990	3SEP_LR_25_3	FLED	Other
chr2-219486341-219489078	chr2	219486341	219489078	3SEP_LR_25_3	FLED	Inverted-Repeat
chr15-72541105-72542775	chr15	72541105	72542775	3SEP_LR_25_3	FLED	Other
chr11-79182522-79185847	chr11	79182522	79185847	3SEP_LR_25_3	FLED	Other
chr5-122375943-122378564	chr5	122375943	122378564	3SEP_LR_25_3	FLED	Inverted-Repeat
chr21-38189131-38190320	chr21	38189131	38190320	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-129437178-129440159	chr11	129437178	129440159	3SEP_LR_25_3	FLED	Other
chr18-36716258-36718191	chr18	36716258	36718191	3SEP_LR_25_3	FLED	Other
chr8-1608417-1609178	chr8	1608417	1609178	3SEP_LR_25_3	FLED	Direct-Repeat
chr4-164013260-164015453	chr4	164013260	164015453	3SEP_LR_25_3	FLED	Other
chr2-241645932-241647663	chr2	241645932	241647663	3SEP_LR_25_3	FLED	Other
chr8-42926029-42926702	chr8	42926029	42926702	3SEP_LR_25_3	FLED	Other
chr17-730815-733648	chr17	730815	733648	3SEP_LR_25_3	FLED	Direct-Repeat
chr14-97342400-97342812	chr14	97342400	97342812	3SEP_LR_25_3	FLED	Other
chr5-31608261-31611745	chr5	31608261	31611745	3SEP_LR_25_3	FLED	Other
chr1-114915306-114916903	chr1	114915306	114916903	3SEP_LR_25_3	FLED	Other
chr17-60014495-60015387	chr17	60014495	60015387	3SEP_LR_25_3	FLED	Other
chr9-103831705-103833417	chr9	103831705	103833417	3SEP_LR_25_3	FLED	Other
chr3-59875473-59878706	chr3	59875473	59878706	3SEP_LR_25_3	FLED	Other
chr20-34361179-34362978	chr20	34361179	34362978	3SEP_LR_25_3	FLED	Other
chr20-52278976-52281710	chr20	52278976	52281710	3SEP_LR_25_3	FLED	Other
chr9-105826892-105828857	chr9	105826892	105828857	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-54334969-54337394	chr1	54334969	54337394	3SEP_LR_25_3	FLED	Other
chr3-174717506-174719108	chr3	174717506	174719108	3SEP_LR_25_3	FLED	Other
chr22-28205577-28208708	chr22	28205577	28208708	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-58737978-58739141	chr19	58737978	58739141	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-35341611-35342349	chr10	35341611	35342349	3SEP_LR_25_3	FLED	Other
chr14-94927960-94931784	chr14	94927960	94931784	3SEP_LR_25_3	FLED	Other
chr10-134355964-134356880	chr10	134355964	134356880	3SEP_LR_25_3	FLED	Both
chr6-8203844-8206573	chr6	8203844	8206573	3SEP_LR_25_3	FLED	Other
chr9-2165074-2167664	chr9	2165074	2167664	3SEP_LR_25_3	FLED	Other
chr6-168418246-168420842	chr6	168418246	168420842	3SEP_LR_25_3	FLED	Other
chr1-243470397-243471450	chr1	243470397	243471450	3SEP_LR_25_3	FLED	Inverted-Repeat
chr20-59871159-59872285	chr20	59871159	59872285	3SEP_LR_25_3	FLED	Other
chr14-96577748-96583040	chr14	96577748	96583040	3SEP_LR_25_3	FLED	Other
chr5-40142163-40143669	chr5	40142163	40143669	3SEP_LR_25_3	FLED	Other
chr17-6912548-6913824	chr17	6912548	6913824	3SEP_LR_25_3	FLED	Other
chr10-338030-339222	chr10	338030	339222	3SEP_LR_25_3	FLED	Other
chr19-16711321-16711842	chr19	16711321	16711842	3SEP_LR_25_3	FLED	Direct-Repeat
chr4-139344132-139345983	chr4	139344132	139345983	3SEP_LR_25_3	FLED	Other
chr9-147392032-147394284	chr9	147392032	147394284	3SEP_LR_25_3	FLED	Other
chr4-144883679-144885218	chr4	144883679	144885218	3SEP_LR_25_3	FLED	Other
chr5-37037718-37041658	chr5	37037718	37041658	3SEP_LR_25_3	FLED	Other
chr10-97905835-97909581	chr10	97905835	97909581	3SEP_LR_25_3	FLED	Other
chr11-64465802-64466959	chr11	64465802	64466959	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-184618075-184620109	chr2	184618075	184620109	3SEP_LR_25_3	FLED	Other
chr10-660859-661620	chr10	660859	661620	3SEP_LR_25_3	FLED	Other
chr7-7219948-7222677	chr7	7219948	7222677	3SEP_LR_25_3	FLED	Other
chr7-130885677-130891564	chr7	130885677	130891564	3SEP_LR_25_3	FLED	Direct-Repeat
chr13-19517653-19518608	chr13	19517653	19518608	3SEP_LR_25_3	FLED	Other
chr20-46035524-46037958	chr20	46035524	46037958	3SEP_LR_25_3	FLED	Other
chr11-11305566-11305923	chr11	11305566	11305923	3SEP_LR_25_3	FLED	Other
chr7-36661942-36665484	chr7	36661942	36665484	3SEP_LR_25_3	FLED	Other
chr1-10495556-10497332	chr1	10495556	10497332	3SEP_LR_25_3	FLED	Other
chr12-129502019-129505533	chr12	129502019	129505533	3SEP_LR_25_3	FLED	Other
chr16-32574443-32576552	chr16	32574443	32576552	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-17887716-17888570	chr9	17887716	17888570	3SEP_LR_25_3	FLED	Other
chr9-136706009-136706742	chr9	136706009	136706742	3SEP_LR_25_3	FLED	Other
chr1-19559965-19565398	chr1	19559965	19565398	3SEP_LR_25_3	FLED	Both
chr10-29760570-29763335	chr10	29760570	29763335	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-76787602-76788829	chr17	76787602	76788829	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-51660470-51663760	chr7	51660470	51663760	3SEP_LR_25_3	FLED	Other
chr17-21600648-21601397	chr17	21600648	21601397	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-91780626-91782449	chr11	91780626	91782449	3SEP_LR_25_3	FLED	Other
chr20-38547341-38548894	chr20	38547341	38548894	3SEP_LR_25_3	FLED	Other
chr14-63478782-63479565	chr14	63478782	63479565	3SEP_LR_25_3	FLED	Other
chr8-93636339-93639728	chr8	93636339	93639728	3SEP_LR_25_3	FLED	Other
chr17-45198506-45201036	chr17	45198506	45201036	3SEP_LR_25_3	FLED	Other
chr16-28589790-28590813	chr16	28589790	28590813	3SEP_LR_25_3	FLED	Other
chr19-671292-671847	chr19	671292	671847	3SEP_LR_25_3	FLED	Other
chr9-148888512-148891216	chr9	148888512	148891216	3SEP_LR_25_3	FLED	Other
chr9-36159400-36162560	chr9	36159400	36162560	3SEP_LR_25_3	FLED	Other
chr15-67887661-67890252	chr15	67887661	67890252	3SEP_LR_25_3	FLED	Other
chr10-33106196-33107017	chr10	33106196	33107017	3SEP_LR_25_3	FLED	Other
chr15-26647292-26649958	chr15	26647292	26649958	3SEP_LR_25_3	FLED	Other
chr20-53392579-53393849	chr20	53392579	53393849	3SEP_LR_25_3	FLED	Other
chr15-90384256-90388017	chr15	90384256	90388017	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-111432709-111438161	chr12	111432709	111438161	3SEP_LR_25_3	FLED	Other
chr17-7256377-7260242	chr17	7256377	7260242	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-200972199-200973835	chr1	200972199	200973835	3SEP_LR_25_3	FLED	Other
chr7-99426742-99428636	chr7	99426742	99428636	3SEP_LR_25_3	FLED	Other
chr2-46292810-46296532	chr2	46292810	46296532	3SEP_LR_25_3	FLED	Other
chr20-41723978-41725752	chr20	41723978	41725752	3SEP_LR_25_3	FLED	Other
chr1-150595318-150597971	chr1	150595318	150597971	3SEP_LR_25_3	FLED	Other
chr7-141661170-141663931	chr7	141661170	141663931	3SEP_LR_25_3	FLED	Other
chr10-81208603-81213977	chr10	81208603	81213977	3SEP_LR_25_3	FLED	Other
chr1-119530272-119531344	chr1	119530272	119531344	3SEP_LR_25_3	FLED	Other
chr3-4747379-4747869	chr3	4747379	4747869	3SEP_LR_25_3	FLED	Other
chr7-145483724-145485095	chr7	145483724	145485095	3SEP_LR_25_3	FLED	Other
chr2-120040752-120046333	chr2	120040752	120046333	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-3258587-3259425	chr5	3258587	3259425	3SEP_LR_25_3	FLED	Other
chr16-2958235-2958622	chr16	2958235	2958622	3SEP_LR_25_3	FLED	Other
chr5-15208763-15209904	chr5	15208763	15209904	3SEP_LR_25_3	FLED	Other
chr3-190553413-190554544	chr3	190553413	190554544	3SEP_LR_25_3	FLED	Other
chr19-41355454-41358099	chr19	41355454	41358099	3SEP_LR_25_3	FLED	Other
chr5-180530294-180532578	chr5	180530294	180532578	3SEP_LR_25_3	FLED	Other
chr10-24930709-24934878	chr10	24930709	24934878	3SEP_LR_25_3	FLED	Other
chr2-166151293-166155888	chr2	166151293	166155888	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-5894674-5899033	chr18	5894674	5899033	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-23602726-23603979	chr9	23602726	23603979	3SEP_LR_25_3	FLED	Other
chr22-32717399-32719234	chr22	32717399	32719234	3SEP_LR_25_3	FLED	Inverted-Repeat
chr7-45572845-45574083	chr7	45572845	45574083	3SEP_LR_25_3	FLED	Other
chr15-51735595-51737554	chr15	51735595	51737554	3SEP_LR_25_3	FLED	Other
chr16-23134896-23140481	chr16	23134896	23140481	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-206440712-206443593	chr2	206440712	206443593	3SEP_LR_25_3	FLED	Other
chr11-12090131-12090918	chr11	12090131	12090918	3SEP_LR_25_3	FLED	Other
chr1-9325752-9327402	chr1	9325752	9327402	3SEP_LR_25_3	FLED	Other
chr12-53476829-53479178	chr12	53476829	53479178	3SEP_LR_25_3	FLED	Direct-Repeat
chr4-153370489-153372762	chr4	153370489	153372762	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-16755773-16757498	chr12	16755773	16757498	3SEP_LR_25_3	FLED	Other
chr12-91220088-91221028	chr12	91220088	91221028	3SEP_LR_25_3	FLED	Other
chr10-119518340-119521037	chr10	119518340	119521037	3SEP_LR_25_3	FLED	Other
chr15-91174507-91176321	chr15	91174507	91176321	3SEP_LR_25_3	FLED	Other
chr12-124520768-124522178	chr12	124520768	124522178	3SEP_LR_25_3	FLED	Other
chr11-75432934-75433463	chr11	75432934	75433463	3SEP_LR_25_3	FLED	Other
chr3-50295959-50296553	chr3	50295959	50296553	3SEP_LR_25_3	FLED	Other
chr8-104246275-104248935	chr8	104246275	104248935	3SEP_LR_25_3	FLED	Other
chr16-92936526-92938590	chr16	92936526	92938590	3SEP_LR_25_3	FLED	Other
chr11-57352356-57352751	chr11	57352356	57352751	3SEP_LR_25_3	FLED	Other
chr2-100881659-100883507	chr2	100881659	100883507	3SEP_LR_25_3	FLED	Other
chr1-246267985-246270098	chr1	246267985	246270098	3SEP_LR_25_3	FLED	Other
chr10-86638713-86639695	chr10	86638713	86639695	3SEP_LR_25_3	FLED	Other
chr16-17142820-17144602	chr16	17142820	17144602	3SEP_LR_25_3	FLED	Other
chr17-58049580-58050714	chr17	58049580	58050714	3SEP_LR_25_3	FLED	Other
chr1-201049970-201050906	chr1	201049970	201050906	3SEP_LR_25_3	FLED	Other
chr10-98929369-98931076	chr10	98929369	98931076	3SEP_LR_25_3	FLED	Other
chr19-58255001-58258060	chr19	58255001	58258060	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-37497448-37499625	chr8	37497448	37499625	3SEP_LR_25_3	FLED	Both
chr1-29209581-29211134	chr1	29209581	29211134	3SEP_LR_25_3	FLED	Other
chr7-42802251-42804881	chr7	42802251	42804881	3SEP_LR_25_3	FLED	Other
chr10-64940998-64943309	chr10	64940998	64943309	3SEP_LR_25_3	FLED	Other
chr15-83672525-83675920	chr15	83672525	83675920	3SEP_LR_25_3	FLED	Other
chr6-161332858-161334889	chr6	161332858	161334889	3SEP_LR_25_3	FLED	Both
chr20-44915125-44917875	chr20	44915125	44917875	3SEP_LR_25_3	FLED	Other
chr20-63043268-63046091	chr20	63043268	63046091	3SEP_LR_25_3	FLED	Other
chr22-27311002-27312036	chr22	27311002	27312036	3SEP_LR_25_3	FLED	Other
chr9-97210668-97215407	chr9	97210668	97215407	3SEP_LR_25_3	FLED	Other
chr17-39699716-39700262	chr17	39699716	39700262	3SEP_LR_25_3	FLED	Other
chr6-139585164-139587532	chr6	139585164	139587532	3SEP_LR_25_3	FLED	Inverted-Repeat
chr15-74019450-74021170	chr15	74019450	74021170	3SEP_LR_25_3	FLED	Other
chr2-135690821-135693909	chr2	135690821	135693909	3SEP_LR_25_3	FLED	Both
chr12-122059763-122060628	chr12	122059763	122060628	3SEP_LR_25_3	FLED	Other
chr10-134055101-134057960	chr10	134055101	134057960	3SEP_LR_25_3	FLED	Direct-Repeat
chr4-153400600-153401171	chr4	153400600	153401171	3SEP_LR_25_3	FLED	Other
chr12-117140372-117143265	chr12	117140372	117143265	3SEP_LR_25_3	FLED	Other
chr13-19858925-19862381	chr13	19858925	19862381	3SEP_LR_25_3	FLED	Other
chr20-62537579-62538814	chr20	62537579	62538814	3SEP_LR_25_3	FLED	Other
chr5-20280511-20285112	chr5	20280511	20285112	3SEP_LR_25_3	FLED	Other
chr15-41827695-41833472	chr15	41827695	41833472	3SEP_LR_25_3	FLED	Other
chr19-42461490-42464524	chr19	42461490	42464524	3SEP_LR_25_3	FLED	Other
chr12-130039321-130044220	chr12	130039321	130044220	3SEP_LR_25_3	FLED	Other
chr9-145740107-145741268	chr9	145740107	145741268	3SEP_LR_25_3	FLED	Other
chr5-135061587-135063568	chr5	135061587	135063568	3SEP_LR_25_3	FLED	Other
chr2-238372241-238372815	chr2	238372241	238372815	3SEP_LR_25_3	FLED	Other
chr1-202393284-202394936	chr1	202393284	202394936	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-76693853-76695575	chr11	76693853	76695575	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-159264486-159265919	chr7	159264486	159265919	3SEP_LR_25_3	FLED	Inverted-Repeat
chr20-52729656-52730634	chr20	52729656	52730634	3SEP_LR_25_3	FLED	Other
chr8-41813599-41813994	chr8	41813599	41813994	3SEP_LR_25_3	FLED	Other
chr1-200306281-200310717	chr1	200306281	200310717	3SEP_LR_25_3	FLED	Other
chr1-7755334-7756526	chr1	7755334	7756526	3SEP_LR_25_3	FLED	Other
chr9-83401191-83404490	chr9	83401191	83404490	3SEP_LR_25_3	FLED	Other
chr2-197851690-197853612	chr2	197851690	197853612	3SEP_LR_25_3	FLED	Other
chr11-134714216-134714606	chr11	134714216	134714606	3SEP_LR_25_3	FLED	Other
chr5-70982304-70986331	chr5	70982304	70986331	3SEP_LR_25_3	FLED	Direct-Repeat
chr4-4665995-4668881	chr4	4665995	4668881	3SEP_LR_25_3	FLED	Other
chr6-167200084-167201982	chr6	167200084	167201982	3SEP_LR_25_3	FLED	Other
chr11-119718819-119720605	chr11	119718819	119720605	3SEP_LR_25_3	FLED	Other
chr11-48100629-48102209	chr11	48100629	48102209	3SEP_LR_25_3	FLED	Other
chr1-23631778-23632527	chr1	23631778	23632527	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-100681211-100682942	chr9	100681211	100682942	3SEP_LR_25_3	FLED	Other
chr5-2298521-2299293	chr5	2298521	2299293	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-29830518-29832400	chr17	29830518	29832400	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-8636051-8638103	chr8	8636051	8638103	3SEP_LR_25_3	FLED	Other
chr12-14191002-14192498	chr12	14191002	14192498	3SEP_LR_25_3	FLED	Other
chr5-43819800-43823256	chr5	43819800	43823256	3SEP_LR_25_3	FLED	Other
chr5-56937477-56942357	chr5	56937477	56942357	3SEP_LR_25_3	FLED	Other
chr4-105948574-105949291	chr4	105948574	105949291	3SEP_LR_25_3	FLED	Other
chr8-93494006-93496835	chr8	93494006	93496835	3SEP_LR_25_3	FLED	Other
chr15-68978532-68979299	chr15	68978532	68979299	3SEP_LR_25_3	FLED	Other
chr13-93467130-93469932	chr13	93467130	93469932	3SEP_LR_25_3	FLED	Other
chr20-45050328-45052537	chr20	45050328	45052537	3SEP_LR_25_3	FLED	Other
chr1-167666388-167668143	chr1	167666388	167668143	3SEP_LR_25_3	FLED	Other
chr13-110084021-110086472	chr13	110084021	110086472	3SEP_LR_25_3	FLED	Other
chr4-189466133-189467591	chr4	189466133	189467591	3SEP_LR_25_3	FLED	Other
chr19-8694771-8695511	chr19	8694771	8695511	3SEP_LR_25_3	FLED	Other
chr16-61108303-61109224	chr16	61108303	61109224	3SEP_LR_25_3	FLED	Other
chr5-135041451-135042449	chr5	135041451	135042449	3SEP_LR_25_3	FLED	Other
chr17-51505822-51511415	chr17	51505822	51511415	3SEP_LR_25_3	FLED	Other
chr7-24945593-24948185	chr7	24945593	24948185	3SEP_LR_25_3	FLED	Other
chr3-195225333-195226151	chr3	195225333	195226151	3SEP_LR_25_3	FLED	Other
chr10-123358174-123360795	chr10	123358174	123360795	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-180608344-180609644	chr2	180608344	180609644	3SEP_LR_25_3	FLED	Other
chr13-46810098-46812121	chr13	46810098	46812121	3SEP_LR_25_3	FLED	Direct-Repeat
chr20-64124277-64125711	chr20	64124277	64125711	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-233529977-233531022	chr1	233529977	233531022	3SEP_LR_25_3	FLED	Other
chr10-98831379-98833849	chr10	98831379	98833849	3SEP_LR_25_3	FLED	Other
chr20-63182936-63186559	chr20	63182936	63186559	3SEP_LR_25_3	FLED	Other
chr5-143352528-143358612	chr5	143352528	143358612	3SEP_LR_25_3	FLED	Other
chr5-2156595-2157252	chr5	2156595	2157252	3SEP_LR_25_3	FLED	Other
chr2-75127615-75129365	chr2	75127615	75129365	3SEP_LR_25_3	FLED	Other
chr2-216588419-216590148	chr2	216588419	216590148	3SEP_LR_25_3	FLED	Other
chr10-102214563-102216039	chr10	102214563	102216039	3SEP_LR_25_3	FLED	Direct-Repeat
chr20-54253431-54254324	chr20	54253431	54254324	3SEP_LR_25_3	FLED	Other
chr6-15138844-15140098	chr6	15138844	15140098	3SEP_LR_25_3	FLED	Other
chr9-81203758-81205754	chr9	81203758	81205754	3SEP_LR_25_3	FLED	Other
chr6-6896404-6898305	chr6	6896404	6898305	3SEP_LR_25_3	FLED	Other
chrX-129310732-129312261	chrX	129310732	129312261	3SEP_LR_25_3	FLED	Other
chr19-1094592-1095599	chr19	1094592	1095599	3SEP_LR_25_3	FLED	Other
chr11-75721065-75721814	chr11	75721065	75721814	3SEP_LR_25_3	FLED	Other
chr8-118672912-118675056	chr8	118672912	118675056	3SEP_LR_25_3	FLED	Other
chr7-48789020-48790325	chr7	48789020	48790325	3SEP_LR_25_3	FLED	Other
chr10-117916128-117917850	chr10	117916128	117917850	3SEP_LR_25_3	FLED	Other
chr9-38217383-38218932	chr9	38217383	38218932	3SEP_LR_25_3	FLED	Other
chr11-17603716-17604134	chr11	17603716	17604134	3SEP_LR_25_3	FLED	Other
chr5-154634662-154635100	chr5	154634662	154635100	3SEP_LR_25_3	FLED	Other
chr20-57438303-57440719	chr20	57438303	57440719	3SEP_LR_25_3	FLED	Other
chr3-11016283-11019612	chr3	11016283	11019612	3SEP_LR_25_3	FLED	Other
chr12-5054357-5055110	chr12	5054357	5055110	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-62458153-62459850	chr16	62458153	62459850	3SEP_LR_25_3	FLED	Other
chr14-25674281-25675270	chr14	25674281	25675270	3SEP_LR_25_3	FLED	Other
chr16-11369780-11370648	chr16	11369780	11370648	3SEP_LR_25_3	FLED	Other
chr11-78328469-78330213	chr11	78328469	78330213	3SEP_LR_25_3	FLED	Other
chrX-71003313-71005702	chrX	71003313	71005702	3SEP_LR_25_3	FLED	Other
chr15-27267345-27269486	chr15	27267345	27269486	3SEP_LR_25_3	FLED	Other
chr14-99701214-99701944	chr14	99701214	99701944	3SEP_LR_25_3	FLED	Other
chr5-32024554-32026303	chr5	32024554	32026303	3SEP_LR_25_3	FLED	Other
chr7-36828906-36830022	chr7	36828906	36830022	3SEP_LR_25_3	FLED	Both
chr2-119068774-119071812	chr2	119068774	119071812	3SEP_LR_25_3	FLED	Other
chr12-48813589-48815891	chr12	48813589	48815891	3SEP_LR_25_3	FLED	Other
chr6-109018376-109019354	chr6	109018376	109019354	3SEP_LR_25_3	FLED	Other
chr12-53948264-53948908	chr12	53948264	53948908	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-15503721-15504369	chr16	15503721	15504369	3SEP_LR_25_3	FLED	Other
chr19-16320412-16324890	chr19	16320412	16324890	3SEP_LR_25_3	FLED	Other
chr2-69312866-69314895	chr2	69312866	69314895	3SEP_LR_25_3	FLED	Other
chr3-190036235-190037354	chr3	190036235	190037354	3SEP_LR_25_3	FLED	Other
chr1-46471249-46475345	chr1	46471249	46475345	3SEP_LR_25_3	FLED	Inverted-Repeat
chr12-6087941-6088769	chr12	6087941	6088769	3SEP_LR_25_3	FLED	Other
chr10-134267310-134268142	chr10	134267310	134268142	3SEP_LR_25_3	FLED	Other
chr9-143009899-143011783	chr9	143009899	143011783	3SEP_LR_25_3	FLED	Other
chr17-56613942-56616658	chr17	56613942	56616658	3SEP_LR_25_3	FLED	Other
chr2-24252564-24255655	chr2	24252564	24255655	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-66333064-66333703	chr11	66333064	66333703	3SEP_LR_25_3	FLED	Other
chr11-11545067-11546623	chr11	11545067	11546623	3SEP_LR_25_3	FLED	Other
chr16-29459053-29459323	chr16	29459053	29459323	3SEP_LR_25_3	FLED	Other
chr7-100040614-100042001	chr7	100040614	100042001	3SEP_LR_25_3	FLED	Other
chr16-23872248-23873728	chr16	23872248	23873728	3SEP_LR_25_3	FLED	Other
chr13-71535503-71536289	chr13	71535503	71536289	3SEP_LR_25_3	FLED	Other
chr10-49482412-49484701	chr10	49482412	49484701	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-79864876-79865201	chr5	79864876	79865201	3SEP_LR_25_3	FLED	Other
chr8-93833364-93836885	chr8	93833364	93836885	3SEP_LR_25_3	FLED	Other
chr5-82837854-82841123	chr5	82837854	82841123	3SEP_LR_25_3	FLED	Other
chr15-71994469-71995214	chr15	71994469	71995214	3SEP_LR_25_3	FLED	Inverted-Repeat
chr15-63137076-63140031	chr15	63137076	63140031	3SEP_LR_25_3	FLED	Other
chr17-193642-196850	chr17	193642	196850	3SEP_LR_25_3	FLED	Other
chr1-209927726-209934087	chr1	209927726	209934087	3SEP_LR_25_3	FLED	Other
chr4-8110433-8111123	chr4	8110433	8111123	3SEP_LR_25_3	FLED	Other
chr5-71986299-71986617	chr5	71986299	71986617	3SEP_LR_25_3	FLED	Other
chr1-243733384-243734536	chr1	243733384	243734536	3SEP_LR_25_3	FLED	Other
chr1-154750587-154751772	chr1	154750587	154751772	3SEP_LR_25_3	FLED	Direct-Repeat
chr15-40742694-40745139	chr15	40742694	40745139	3SEP_LR_25_3	FLED	Other
chr8-101613340-101618823	chr8	101613340	101618823	3SEP_LR_25_3	FLED	Other
chr16-88975655-88977547	chr16	88975655	88977547	3SEP_LR_25_3	FLED	Inverted-Repeat
chr7-4095843-4096357	chr7	4095843	4096357	3SEP_LR_25_3	FLED	Other
chr19-18002523-18003425	chr19	18002523	18003425	3SEP_LR_25_3	FLED	Other
chr1-180513522-180515209	chr1	180513522	180515209	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-40367191-40370720	chr18	40367191	40370720	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-101861602-101864069	chr7	101861602	101864069	3SEP_LR_25_3	FLED	Other
chr1-16924786-16926965	chr1	16924786	16926965	3SEP_LR_25_3	FLED	Other
chr20-22321264-22326889	chr20	22321264	22326889	3SEP_LR_25_3	FLED	Other
chr2-168236972-168241949	chr2	168236972	168241949	3SEP_LR_25_3	FLED	Other
chr5-2383133-2387493	chr5	2383133	2387493	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-93343267-93344645	chr16	93343267	93344645	3SEP_LR_25_3	FLED	Other
chr5-38266259-38268729	chr5	38266259	38268729	3SEP_LR_25_3	FLED	Other
chr5-105617351-105618432	chr5	105617351	105618432	3SEP_LR_25_3	FLED	Other
chr14-96585464-96587991	chr14	96585464	96587991	3SEP_LR_25_3	FLED	Other
chr16-15581068-15582410	chr16	15581068	15582410	3SEP_LR_25_3	FLED	Other
chr3-14625291-14626518	chr3	14625291	14626518	3SEP_LR_25_3	FLED	Other
chr15-31565121-31566042	chr15	31565121	31566042	3SEP_LR_25_3	FLED	Other
chr4-66621164-66626213	chr4	66621164	66626213	3SEP_LR_25_3	FLED	Other
chr10-35556678-35557777	chr10	35556678	35557777	3SEP_LR_25_3	FLED	Other
chr10-34997279-34999357	chr10	34997279	34999357	3SEP_LR_25_3	FLED	Other
chr10-90258535-90260219	chr10	90258535	90260219	3SEP_LR_25_3	FLED	Other
chr7-44896465-44898324	chr7	44896465	44898324	3SEP_LR_25_3	FLED	Other
